idade,cpf,rg,altura,peso
52,91725086395,28795156,154,84
68,03124968778,89909725,200,50
34,69317248004,34941659,173,78
62,80931547601,52375886,169,50
59,02584963710,52227568,168,99
89,68721045976,79068581,150,56
73,84173926022,44302276,191,51
90,60759132461,88960439,197,98
26,40931528704,57139368,175,87
32,21704965306,36821181,191,82
76,40617392552,33289629,200,91
63,90765328186,87516668,159,94
39,54831076244,24874628,166,55
41,54793680100,45292550,169,67
55,86147925067,54076435,165,80
40,15364720853,35179286,150,74
45,52146978309,97123496,178,100
48,14350269770,37233138,193,93
49,67504198285,63894698,181,61
83,36529178040,83991750,190,89
20,27463189546,33054582,193,81
69,83190657475,53675917,176,78
74,92753086168,29125667,165,75
71,89620731450,34681758,184,59
31,10597284601,40827102,185,86
67,71326459864,32772431,169,57
81,38907254656,77870861,162,99
90,89124067520,58495353,150,65
71,40173528988,38321116,167,83
73,31074286987,60778806,156,67
74,71582469300,31956070,178,97
37,59683271464,13223542,172,77
30,56430129870,21213323,173,77
78,51920873414,90570015,193,89
55,39056784200,80324817,200,91
63,91435806298,65236395,180,53
62,83046291515,71106068,178,56
50,70963251821,98715434,195,85
67,40532816790,30674971,199,52
73,82356740171,43073233,188,66
59,52864371928,36075241,159,54
21,23541697873,72534752,161,90
48,12934570606,69901567,176,78
64,08265471335,70743080,172,74
68,92408713579,11112689,154,60
71,89351247619,55335002,193,54
50,14523708690,50885110,150,80
49,15047826317,74288685,196,97
18,20168539721,89589257,172,72
26,65190382702,26251153,200,59
80,17892436022,81610479,187,83
44,53428906756,46999913,194,57
63,62589731400,61693930,172,77
42,84395210732,49508042,177,93
61,59038462115,58824244,200,64
22,59670312434,80892406,157,68
58,42061385753,17832500,154,72
51,46097312580,98447865,195,76
57,56482917011,38685702,190,75
29,35791268068,23967305,169,86
78,27390548150,38846197,192,81
46,48267150994,81380991,167,72
87,69485307101,33711679,165,96
71,57860914220,86083303,196,75
22,90617284520,26995168,159,58
18,40867159375,69852366,184,60
74,52687493155,34182198,168,65
62,48132705653,68764243,191,67
26,60975482149,43500448,191,80
84,06912578411,97004573,158,65
31,06159748211,66136595,154,95
66,50486937100,82749876,161,98
61,58746021949,95797153,190,56
74,46301529707,92844676,151,84
46,94058172649,79038575,179,99
60,63574809247,32119418,197,100
64,03241875997,43381867,172,70
65,10375964207,31157368,152,67
24,04861235960,33321867,157,93
71,70854216308,65812981,182,71
76,63984120796,23683275,179,66
57,36419720516,12961679,161,62
90,80671359401,99081463,152,61
71,54693072125,92561288,199,76
59,51609482360,30404657,187,58
48,96587403166,70000528,195,71
20,85067123940,85199140,195,72
85,23018549651,51997696,186,60
32,63471258035,21045732,177,78
60,16534729873,29492659,151,58
43,79452816309,99383828,166,95
70,84519062730,96446155,169,68
68,54796081348,60053469,190,51
85,67589201359,99679049,192,63
27,53026189740,20310103,186,74
54,16397850439,28359482,165,84
67,19507438297,99078733,189,69
47,72953081640,66672442,193,77
58,36418590260,13086029,196,95
28,69734081250,25974005,169,84
82,56718934291,55627184,170,92
38,51673920802,90957787,162,82
76,36754908157,91891411,168,81
65,85491273619,38768788,199,75
37,86320419598,94682533,170,95
78,98537206474,17932981,172,71
39,21605789402,42127810,161,99
53,13540976299,56626843,153,72
43,76239548065,18713453,161,73
33,24619370878,48404037,154,52
68,40698517393,73365681,179,61
71,18374906510,13981351,200,97
87,40138256780,92193838,181,79
80,71692058401,60195925,191,68
20,24875691076,83083043,181,76
63,43569871010,92815332,177,51
77,36487052965,81319762,194,59
61,72584139014,77687130,191,56
67,47065831280,98457628,167,97
84,36824150762,94553930,198,92
82,70983261431,65860627,166,92
63,57810492314,57716152,159,55
64,47510286344,57034268,167,97
29,74165392855,69058265,159,64
26,69583427128,56691196,170,64
82,46250713808,46144666,191,93
44,50894126776,12406783,172,50
49,53617429025,71927202,187,78
46,86237415955,63889561,165,74
40,57940628356,89608961,165,56
57,04653928142,67462529,193,57
82,34809576256,84588771,176,82
55,18960324515,40327062,191,66
23,06741239804,33735649,164,80
82,01576439801,74671797,158,81
35,89231467069,63477838,191,85
47,73950146857,67788498,195,64
30,78530416910,16454648,157,80
50,63274918040,75453058,165,58
55,48205397104,92069510,157,85
35,04235719823,32953323,163,98
41,84675123937,28738187,177,90
61,58497213041,61498346,170,60
73,35976418066,60188033,161,77
36,56830174910,65142027,184,52
82,85940327656,71236817,195,95
29,75203189668,40936302,185,70
33,67250419307,32588353,155,62
76,83176290403,85851669,183,53
41,98072514350,67930029,195,91
62,84961725030,23959368,191,66
63,60914782304,35865996,150,65
70,78439261519,61332295,155,96
82,68934071222,92176972,196,86
68,41806975300,90217048,187,91
56,25643971070,86941177,199,55
65,83140275617,49569141,157,94
29,75190823695,54025890,168,83
49,72016453826,73452547,153,71
56,70541382950,65014102,158,65
44,98745036292,91563473,199,81
83,54360287992,65424720,152,65
76,71692380478,80729772,171,95
60,35728409105,19083641,159,51
29,43576290125,39531816,177,73
83,35714098250,37784835,153,79
52,95172608303,80018707,197,62
23,45092876310,35879105,196,50
22,78240935656,41754814,190,77
74,56087194339,22094076,150,54
19,95632187446,27427058,152,71
90,16732958003,47512138,153,72
87,30189542624,58690100,156,79
76,02987346565,97941101,162,74
51,93452781097,42174255,174,59
68,39615284700,76830110,193,55
56,18632457900,66573506,163,54
90,95130426851,70673680,155,60
82,49827165364,93758724,170,85
68,15489326719,17726552,183,88
74,31679058401,15718747,184,67
39,09126473534,19398977,194,54
85,17894036269,42879079,160,58
70,72504936800,10955988,156,55
73,79364201507,60169647,151,92
18,71654832928,45525026,178,82
25,76314892546,65540525,182,61
74,23091478696,53583359,180,98
23,42180756976,44555342,169,69
18,07541892360,68292008,163,87
58,64095831766,73198931,167,67
29,31095278479,33402438,168,85
71,56809234756,23314103,152,94
29,03928174541,63080699,184,78
45,18453276080,92091834,187,91
69,62843190533,14118081,178,62
55,74296508300,33252951,191,93
51,01758326921,61169307,179,65
76,28460139778,89956311,182,56
18,21463058942,46231819,195,71
63,18207495685,89603274,165,57
64,04983561757,90102748,153,64
76,41956378057,13287050,167,64
25,69108734593,67143664,185,50
59,01453968270,32304986,174,88
61,92618043570,12918054,186,88
65,95174602876,12698362,180,84
61,10782456901,52220549,154,67
74,84027593600,13778051,156,80
45,60952473810,24159873,159,59
45,35162498700,82780504,195,86
48,63285190795,76113400,177,54
69,62530491860,40745224,167,93
85,34590876256,96448311,154,59
70,06789534229,83850684,154,94
41,69870315259,93550677,171,58
18,37046281580,63332484,176,61
42,38905417205,67269405,159,75
45,04178935666,15464828,184,71
73,94875316291,79707225,162,55
85,47523890610,68480754,151,63
26,42658130970,98608407,195,80
69,29408316533,84007703,180,60
21,87092354692,56366284,174,86
27,76853019202,27799709,187,93
88,36842950198,46359458,199,84
41,25406193716,68891246,186,70
83,98452763000,74612233,184,65
74,45907128305,77746365,156,68
42,24597631828,61682008,176,94
79,32651497819,48840811,163,96
29,58430627162,13175271,199,68
76,07429168558,77164210,178,69
37,37645018208,10921226,182,98
59,30682154717,34198559,153,84
40,60712584994,26027878,198,81
30,51497368219,78633929,176,51
71,84791205685,31153316,155,80
84,89473610548,53687331,153,99
23,47023516999,45529074,161,96
75,97456801258,21021786,165,74
72,65149027316,86765699,152,65
33,30619427850,29378203,198,87
31,23059647143,19954841,181,90
53,46153897282,40485952,160,85
43,64210879576,87905472,199,65
22,42376508126,75877071,186,98
37,93760584101,50214701,162,70
34,73560149207,23837130,157,67
37,35142796837,29302351,166,90
27,37986205474,13729912,175,81
58,92308641703,62922982,162,63
66,04138962778,14980032,181,50
36,38507192432,83636729,177,65
29,01832456790,45972486,153,73
55,47598036101,82671553,185,55
86,37206498574,35455360,188,89
83,67348102590,42428599,185,100
60,39146785264,55425055,187,84
39,94651830242,97164374,180,50
81,75934081241,92544489,196,95
89,75318426026,79469422,197,52
42,20137645880,67959223,177,92
29,02597384179,82887259,172,86
46,09657831466,62948895,189,54
43,52730614826,94383509,189,80
20,05836274126,72613145,198,100
36,51809674301,69775145,196,90
51,48639017204,33609079,185,86
74,31258067471,84215244,190,64
65,85904371675,56740800,154,99
74,53269871473,58231421,179,85
88,04853976256,62948334,189,54
74,53481097204,15535995,177,61
20,25914867355,50731161,166,62
47,82704591601,40524266,192,69
55,64873592038,73148457,199,56
62,28154306735,10294251,154,53
31,86450172371,50124636,160,95
80,02741586390,90365616,185,53
65,41763258955,50642672,183,61
24,87125904360,77482981,171,99
50,72083641507,79965363,193,53
25,96082731530,89726841,173,57
62,91487632096,60538718,181,68
28,74693850292,26673611,184,57
54,74026895149,55008341,153,65
76,60148359205,11769455,158,93
72,69012745802,51230537,192,99
80,19075438214,32127233,199,97
31,31589204760,34563641,179,87
71,18230975612,17891384,165,64
89,86253704117,83638877,190,71
30,62408195730,62803131,169,66
83,65489037148,54424582,190,78
55,57023196803,38323585,197,95
87,92013854714,11430461,168,60
37,04725318671,79661483,159,77
67,56792310859,71902965,173,58
44,84569312764,78793370,200,59
49,69483721555,10130383,160,89
26,09682143713,98751940,167,74
20,28193740696,23772125,183,58
23,61329457846,67515519,194,97
62,90637184203,20658753,200,50
38,24163507817,76468406,175,61
49,36128407544,13762965,153,88
39,54862039774,38148551,153,57
61,71968340203,11929401,164,78
30,62074983131,84051762,190,94
74,67328194537,60723743,198,85
88,32081749505,17004933,154,55
50,59648201749,28019211,154,60
42,79502613406,53133398,163,50
32,84159036775,76249451,163,88
49,72681430526,72726046,198,70
71,45193786219,18269550,196,97
48,82194057323,54711557,186,61
29,87259630159,10872040,188,73
59,50238617912,20809629,193,68
54,21697530443,58799373,181,50
21,35641089206,32892707,200,84
54,95208341760,51436729,192,84
23,09283451651,23962948,193,96
63,39127685446,28066031,156,74
43,86940172530,82734909,164,78
49,50374261890,96770723,189,84
81,91746325070,59802729,154,51
57,71924063506,71915831,199,59
59,89372461555,20590622,199,70
22,30589467247,83337296,194,63
19,47029315804,16858490,183,66
48,73029468178,47119755,200,69
85,53790246107,50631233,186,81
51,70261438590,78785788,196,87
45,25914736846,80457021,150,61
35,97263501406,41699778,166,60
78,94237061507,24633560,184,89
29,81730425941,21748749,181,73
19,50739164848,82949541,200,63
51,48251637007,63832943,173,58
54,17862395409,91027959,189,67
42,71465238026,84386721,172,97
21,89365014700,85943141,178,84
22,67283514937,18515616,162,67
82,08459173232,47651073,157,71
26,69172530499,33684019,152,80
61,05849372105,72712710,176,67
78,63980572447,90580322,164,91
63,12469578094,43059028,171,89
66,73069415261,25775303,160,68
28,70812394631,61256771,161,65
57,65392140734,72487504,185,87
23,28517934628,93325585,183,98
71,50437192652,44309868,183,66
83,37018496250,25816370,165,55
65,23695871059,32843630,155,79
49,87240196313,27420494,182,51
52,16524873955,93123565,187,95
79,73019286530,89844678,196,81
78,64387190566,53021645,186,85
87,61043582762,68716547,154,59
45,79164025306,59517718,151,70
21,94321805732,97010075,182,66
51,57281430914,22197813,156,70
90,27906843169,87456022,185,92
54,17564098201,85273344,154,55
47,10823579603,77662250,188,80
19,78019325603,84325977,167,100
72,94563217891,70739908,173,68
69,80946231524,92992454,182,53
24,39628547119,84773707,168,70
58,09168723512,12469772,180,71
84,02394567180,74490520,193,90
32,28913654709,32420599,154,52
42,84910263551,12108766,186,82
63,21059743680,34044823,167,72
51,92453106716,33796440,190,95
51,05648197276,16253803,183,83
60,23078945600,75299739,152,76
24,36904852151,41696193,199,88
22,97051436848,46118748,194,91
41,08139276502,28362561,166,76
60,62359410725,86768540,151,55
26,25809761402,45201493,185,95
83,29368570159,76588347,161,54
78,16427538071,17911082,151,83
40,78596314237,40451393,151,75
32,90143652842,47674637,179,61
70,19537468291,55861779,186,55
54,57412960849,77641213,196,77
53,85624013906,26007677,173,64
69,13987562021,69990490,151,68
80,71906854300,69888528,181,95
50,48027365171,31636921,173,52
60,42153089760,58350032,157,65
24,47601539261,95667251,178,71
40,12693840589,23027397,188,51
61,79586421058,58333184,170,72
40,76309541820,99856807,197,65
19,48731290523,83604923,163,72
51,48561702958,79834786,164,73
64,09476213850,96703020,175,100
43,21837906440,15809540,179,80
54,45721860901,77680174,196,66
56,85206973130,64145999,188,65
19,98653724010,38603736,164,89
49,26184593773,88068515,198,80
81,42968513060,27754507,180,97
63,95846730256,64314731,192,90
54,07621459352,35893765,169,66
39,76138529030,20264939,157,81
43,58107934288,98547076,171,64
31,73614058948,55536613,187,86
73,26518934042,80816321,170,99
80,62905341815,26582748,185,89
53,64218035989,40458191,150,87
19,29675340134,25428449,158,73
89,10243586906,36463447,179,84
58,71590283414,13420150,199,68
38,80714593214,23706245,190,54
71,63574901216,11564250,151,62
36,78923041696,97016778,155,53
76,65093147206,21371914,193,83
61,45027168985,41509401,171,84
41,86907245167,34760749,179,82
42,53089674157,15357440,178,92
57,27856390140,81519614,181,91
41,73204698122,78928085,174,76
85,83169045270,69383756,199,57
71,06294581702,46010000,155,75
67,17645830948,39949208,192,72
76,37249016822,33997037,155,79
90,91278436022,96457388,189,76
70,26850793195,59245170,193,69
47,03652914805,66991802,172,59
89,51782930450,58587733,152,83
52,10478593279,44288911,159,100
57,24903165833,11750262,191,72
54,60573192812,11605152,199,73
35,24678950338,40184947,150,66
29,13408592624,56454249,166,58
83,45137680966,91564211,198,56
82,68273901521,55074403,162,59
83,63495028765,65936638,184,98
33,91074623525,11097595,154,59
43,24309518788,85078805,188,76
18,76051389466,14288442,176,64
78,13754628062,84850427,160,59
63,69527048338,25753423,177,57
69,20637418590,41565583,157,95
48,24581730635,14589600,183,68
48,34752108607,60984607,150,60
66,69071425894,67573865,176,90
82,13407952805,88572588,199,76
43,19048563739,53951320,196,67
69,62173859455,13464162,197,63
64,61782953086,27088505,154,78
90,73914860510,12481586,176,82
65,98476310269,93871047,183,76
87,76952103406,16791365,196,96
58,61957348020,70412761,163,75
50,67195348075,51854585,197,88
36,78102369469,46795145,173,80
80,83761405901,52859567,155,56
80,45719083693,38309276,186,57
30,39876412582,55415454,185,99
49,29184306769,53816890,171,65
89,04921375879,45023185,183,95
68,21843756919,77493924,198,50
37,15804396757,78872883,189,63
87,21364785919,23849770,162,64
44,27654319819,86050311,168,83
25,16082459776,20558024,167,74
70,90275346161,65639759,167,76
53,53648217062,23840036,171,100
67,89342165737,35149093,172,94
26,54267139016,55983972,166,65
50,63429081505,66428015,196,66
22,16478925382,60605435,151,55
71,92568740329,65113793,175,81
90,41085267326,93302968,194,58
46,41685097375,68977276,189,84
90,45928306792,62274986,161,94
40,59687301457,71092069,194,89
88,31694872050,89132888,163,52
51,56842071380,53482190,152,92
57,32195760877,25663127,171,91
88,90713628502,52508266,163,96
56,50726184390,31020943,178,95
82,10436285924,29610042,167,96
48,89531264015,30804517,151,95
41,58610432998,25472915,197,92
85,17459826049,14921157,159,57
21,42369170506,70811155,191,86
71,71386954039,70088085,172,74
36,43029168506,63535467,167,94
66,97645128364,98249197,152,94
59,57042316916,92417112,190,90
26,25734108626,99489567,195,71
35,51370689268,41325093,166,60
52,91653782455,58606761,152,98
87,91374506893,68136638,178,91
21,38465917264,99545585,187,72
28,26508349198,29555545,192,72
59,82603597400,67585368,186,50
58,29568473173,29553396,158,61
73,42317985088,41247901,200,80
58,86103974593,91957751,170,57
18,26915708359,17394577,156,59
57,62537891473,67794139,193,77
26,89417536001,20930834,191,92
63,68259713012,69513979,152,67
69,20768439140,88557962,168,52
37,40238156753,27960144,174,93
56,09465783200,88340383,152,94
86,37201968440,77733430,190,74
44,12906843598,97846708,166,61
53,70281694567,40476894,172,78
